playtime_forever,is_free,price,genres,categories,tags,purchase_date,release_date,total_positive_reviews,total_negative_reviews,pur_rel_itv,Action,Adventure,Animation,AudioProduction,Casual,Design,EarlyAccess,FreetoPlay,Gore,Illustration,Indie,MassivelyMultiplayer,Modeling,Nudity,RPG,Racing,SexualContent,Simulation,Sports,Strategy,Utilities,Violent
0.166666667,False,6999900,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Stats,Includes Source SDK,Commentary available","Zombies,Co-op,FPS,Multiplayer,Shooter,Action,Online Co-Op,Survival,Horror,First-Person,Gore,Team-Based,Moddable,Survival Horror,Post-apocalyptic,Singleplayer,Adventure,Local Co-Op,Replay Value,Tactical",2017-03-10,2009-11-16,166310.0,5827.0,2671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,7200,"Action,Adventure,Indie","Single-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Adventure,Co-op,Puzzle,Action,Platformer,Fantasy,Local Co-Op,3D Platformer,Indie,Atmospheric,Great Soundtrack,RPG,Short,Multiplayer,3D Vision,Local Multiplayer,Singleplayer,Controller,Physics,Early Access",2018-04-08,2015-08-20,2983.0,1438.0,962,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6400,"Action,RPG","Single-player,Steam Achievements,Full controller support,Steam Cloud","FPS,Action,Singleplayer,RPG,Story Rich,First-Person,Shooter,Atmospheric,Horror,Sci-fi,Dystopian,Adventure,Underwater,Steampunk,Great Soundtrack,Dark,Multiplayer,Alternate History,Remake,Open World",2018-03-28,2016-09-15,2557.0,2333.0,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,10000,"Action,RPG,Simulation,Strategy","Single-player,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud","Space,Open World,RPG,Action,Sci-fi,Strategy,Simulation,Singleplayer,Space Sim,Sandbox,4X,Moddable,Base Building,Strategy RPG,Indie,Early Access,3D",2018-04-23,2017-05-23,1653.0,616.0,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,False,11200,Action,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Nudity,Sexual Content,Anime,Mature,Action,Female Protagonist,Hack and Slash,Cute,Fighting,Ninja,Multiplayer,Beat 'em up,Singleplayer,Story Rich,Great Soundtrack,JRPG,Dating Sim,Visual Novel,RPG,Co-op",2019-05-01,2017-03-17,2800.0,129.0,775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,False,3600,"Simulation,Strategy",Single-player,"Simulation,Strategy,Economy,Medieval,RPG,Trading,City Builder,Singleplayer,Politics,Multiplayer,Management,Sandbox,Resource Management,Historical,Open World,Building,Violent,Spectacle fighter,Swordplay,Submarine",2019-05-01,2010-07-28,1753.0,459.0,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.016666667,False,7000,"Adventure,Indie,RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","RPG,Turn-Based Combat,Adventure,Online Co-Op,Co-op,Strategy,Turn-Based,Rogue-like,Multiplayer,Turn-Based Strategy,Party-Based RPG,Indie,Board Game,Fantasy,Rogue-lite,Strategy RPG,Hex Grid,Difficult,Local Co-Op,Early Access",2019-06-09,2018-04-19,4633.0,865.0,416,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.816666667,False,2100,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Puzzle,Mystery,Atmospheric,Point & Click,Hidden Object,Adventure,Indie,Singleplayer,Horror,Short,Lovecraftian,Psychological Horror,Steampunk,Story Rich,First-Person,Casual,Dark,Great Soundtrack",2017-06-28,2016-07-05,7790.0,185.0,358,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,11200,"RPG,Simulation,Strategy","Single-player,Multi-player,Steam Trading Cards","Grand Strategy,Medieval,Strategy,Historical,Simulation,RPG,Sandbox,Politics,Multiplayer,Diplomacy,Replay Value,Singleplayer,Real-Time with Pause,Moddable,Political,Character Customization,Great Soundtrack,RTS,Education,Co-op",2017-12-13,2012-02-14,20898.0,2062.0,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,False,6800,"Violent,Action,Adventure,Casual,Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards","Action,Indie,Adventure,Violent,Casual,VR,Simulation,FPS,First-Person,Military,Shooter,Singleplayer,Funny,Horror,Gore,Memes,Competitive,Retro,Arcade,Gun Customization",2018-11-25,2017-08-04,177.0,4.0,478,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.3666666669999998,True,0,"Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud","RPG,Post-apocalyptic,Turn-Based,Strategy,Tactical,Adventure,Isometric,Singleplayer,Kickstarter,CRPG,Open World,Indie,Turn-Based Strategy,Sci-fi,Crowdfunded,Survival,Atmospheric,Exploration,Old School,Early Access",2017-06-23,2014-09-18,0.0,0.0,1009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1.266666667,False,9800,"Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Choices Matter,Adventure,Story Rich,RPG,Detective,Puzzle,Mystery,Episodic,Historical,Singleplayer,Horror,Atmospheric,Nudity,Illuminati,Choose Your Own Adventure,Multiple Endings,Violent,Conspiracy,Point & Click",2018-11-21,2018-03-13,1306.0,258.0,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.283333333,False,3800,"Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Simulation,Strategy,Puzzle,Physics,Singleplayer,Sandbox",2017-11-05,2016-10-18,2099.0,87.0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,False,3600,Action,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Stats,Steam Leaderboards","Action,Beat 'em up,Local Co-Op,Side Scroller,Co-op,Platformer,Online Co-Op,Arcade,Multiplayer,Fighting,Local Multiplayer,RPG,2D,Controller,Fantasy,Indie,Hack and Slash,Singleplayer",2017-04-04,2013-04-16,331.0,127.0,1449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,4800,RPG,Single-player,"RPG,Open World,Hack and Slash,Action RPG,Multiplayer,Co-op,Fantasy,Singleplayer,Loot,Action,Adventure,Isometric,Female Protagonist,Sandbox,Character Customization,Masterpiece,Atmospheric,Dark Fantasy",2017-04-04,2012-12-21,845.0,333.0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,1800,"Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Visual Novel,Adventure,Indie,RPG,Choices Matter,Singleplayer,Multiple Endings,Point & Click,Short,Story Rich,Sexual Content",2018-03-15,2014-07-10,1688.0,233.0,1344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.383333333,False,24800,"Action,Adventure","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Stats","Adventure,Action,Open World,Sci-fi,Remake,Third Person,Singleplayer,Story Rich,Cult Classic,Classic",2018-10-30,2017-11-14,251.0,35.0,350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6800,Action,"Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud","Action,Sci-fi,Platformer,Metroidvania,Comedy,Side Scroller,Retro,Funny,Great Soundtrack",2018-05-09,2016-07-25,378.0,42.0,653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5333333330000003,False,8800,"Adventure,Indie","Single-player,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Stats,Includes level editor","Cute,3D Platformer,Great Soundtrack,Female Protagonist,Adventure,Indie,Platformer,Funny,Exploration,Colorful,Third Person,Singleplayer,Open World,Comedy,Moddable,Family Friendly,Co-op,Action,Kickstarter,Atmospheric",2019-06-28,2017-10-05,15943.0,296.0,631,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.316666667,True,0,"Adventure,Casual,Free to Play,Massively Multiplayer,Simulation,Sports,Early Access","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Partial Controller Support","Early Access,VR,Free to Play,Memes,Anime,Funny,Multiplayer,Early Access,Massively Multiplayer,First-Person,Psychological Horror,Open World,Simulation,Casual,Sexual Content,Adventure,Horror,Nudity,MMORPG,Sports",2018-02-27,2017-02-01,135.0,29.0,391,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0.0,False,4800,"Action,Indie","Single-player,Local Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Top-Down,Beat 'em up,Indie,Gore,Fighting,Hack and Slash,Violent,Martial Arts,Controller,Twin Stick Shooter,Spectacle fighter,Shooter,Fast-Paced,Arena Shooter,Character Action Game,Action-Adventure,Silent Protagonist,Mouse only,Co-op",2019-06-27,2017-08-01,854.0,204.0,695,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,11800,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","RPG,Comedy,Adventure,Funny,Turn-Based,Dark Humor,Singleplayer,Action,Mature,2D,Satire,Nudity,Masterpiece,Cartoon,Open World,Story Rich,Fantasy,Epic,Turn-Based Strategy,Zombies",2019-06-28,2014-03-05,27271.0,741.0,1941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,2500,Adventure,"Single-player,Steam Trading Cards,Steam Cloud","Point & Click,Adventure,Classic,Horror,Retro,Based On A Novel,Story Rich,Cult Classic,Singleplayer,1990's,Dark,2D,Masterpiece,Great Soundtrack,Funny,Post-apocalyptic,Surreal,Puzzle,Cyberpunk,Old School",2019-02-27,2013-10-17,730.0,90.0,1959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.683333333,False,4800,Action,"Single-player,VR Support,SteamVR Collectibles","VR,Action,Space,Great Soundtrack,Shooter,First-Person,Pirates,FPS,Early Access,Sci-fi,Arcade",2017-11-19,2017-10-12,1949.0,94.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,9900,Action,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Stealth,Action,First-Person,Female Protagonist,Steampunk,Singleplayer,Assassin,Atmospheric,Violent,Story Rich,Magic,Adventure,Open World,Dark,Choices Matter,Gore,Parkour,FPS,Immersive Sim,Fantasy",2019-07-24,2017-09-14,2292.0,463.0,678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,5000,Adventure,"Single-player,Steam Achievements,Full controller support","Batman,Superhero,Story Rich,Choices Matter,Adventure,Singleplayer,Episodic,Action,Atmospheric,Quick-Time Events,Point & Click,Dark,Comic Book,Choose Your Own Adventure,Detective,Violent,Noir,Visual Novel,Gore,Hidden Object",2018-02-05,2016-08-02,5034.0,1589.0,552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8833333329999995,False,3600,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Adventure,Point & Click,Comedy,Puzzle,Singleplayer,Funny,Story Rich,Indie,2D,Dark Humor,Great Soundtrack,Hand-drawn,Steampunk,Classic,Masterpiece,Retro,Sci-fi,Dystopian,Cult Classic,1990's",2016-11-09,2012-08-06,5641.0,687.0,1556,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.083333333,False,4000,"Action,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Action,Indie,Twin Stick Shooter,VR,Platformer,Difficult",2018-03-04,2015-09-03,58.0,0.0,913,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6166666670000001,True,0,"Free to Play,Indie","Single-player,Full controller support","Free to Play,Walking Simulator,First-Person,Indie,Singleplayer,Adventure,Multiplayer,Simulation,Short,Open World,Atmospheric,Survival,Great Soundtrack,Story Rich,Action,Early Access,Family Friendly,Funny,Strategy,VR",2016-12-03,2016-05-31,42.0,32.0,186,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.116666667,False,7900,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Adventure,Point & Click,Comedy,Singleplayer,Puzzle,Indie,Funny,Masterpiece,Story Rich,Great Soundtrack,2D,Hand-drawn,Steampunk,Dark Humor,Retro,Classic,Sci-fi",2016-11-13,2012-11-06,1142.0,108.0,1468,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,7900,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Point & Click,Indie,Female Protagonist,Fantasy,Dark Humor,Dark,Singleplayer,Puzzle,Horror,Atmospheric,Comedy",2018-04-21,2015-07-02,609.0,92.0,1024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.05,False,4800,"Adventure,Indie,RPG,Strategy","Single-player,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","RPG,Cyberpunk,Turn-Based,Isometric,Sci-fi,Indie,Strategy,Singleplayer,Tactical,Kickstarter,Moddable,Adventure,CRPG,Story Rich,Crowdfunded,Fantasy,Turn-Based Strategy,Atmospheric,Dystopian,Female Protagonist",2017-10-28,2013-07-25,6383.0,833.0,1556,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,False,3600,"Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Story Rich,Indie,Great Soundtrack,RPGMaker,Adventure,Pixel Graphics,RPG,Cute,Emotional,Singleplayer,Puzzle,Anime,2D,Atmospheric,Fantasy,Horror",2019-02-27,2017-05-10,1975.0,44.0,658,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23.63333333,False,20800,"Action,Adventure","Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support","Open World,Shooter,Action,Co-op,Multiplayer,Tactical,Stealth,Third-Person Shooter,Military,Singleplayer,FPS,Third Person,Adventure,Online Co-Op,Strategy,Survival,Sandbox,First-Person,Atmospheric,PvP",2018-02-16,2017-03-06,23338.0,7681.0,347,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,2000,"Adventure,Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards","Adventure,Indie,Interactive Fiction,Casual,Based On A Novel,Point & Click,Narration,Singleplayer,Story Rich,Horror,Thriller",2019-03-28,2013-04-25,263.0,63.0,2163,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.333333333,False,4800,"Action,Indie,RPG","Single-player,Local Multi-Player,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards","Pixel Graphics,Zombies,Action,Rogue-like,Survival,Local Co-Op,Indie,Character Customization,Comedy,Great Soundtrack,RPG,Rogue-lite,Funny,Difficult,2D,Replay Value,Multiplayer,Co-op,Memes,Adventure",2017-03-25,2016-07-21,3083.0,202.0,247,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.45,False,3700,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards","Quick-Time Events,Rome,Action,Hack and Slash,Third Person,Historical,Gore,Adventure,Singleplayer,Multiplayer,War,Linear,Atmospheric,Co-op,Benchmark,RPG,Nudity,Masterpiece,Open World,Short",2018-01-23,2014-10-10,11922.0,2303.0,1201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,5000,"Action,Adventure,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Indie,Adventure,Action,Action-Adventure,Exploration,Top-Down,RPG,Singleplayer,Action RPG,Retro,Puzzle,Family Friendly,Fantasy,Funny,Colorful,Atmospheric,Great Soundtrack,Story Rich,Metroidvania,Open World",2018-11-17,2017-05-05,106.0,23.0,561,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.783333333,False,8800,"Action,Simulation","Single-player,Multi-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Simulation,Action,VR,Flight",2017-11-24,2016-12-20,150.0,91.0,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,False,6800,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Batman,Action,Open World,Superhero,Stealth,Adventure,Third Person,Singleplayer,Detective,Fighting,Atmospheric,Story Rich,Dark,Comic Book,Masterpiece,Beat 'em up,Puzzle,Mature,Strategy,Sandbox",2018-08-15,2015-06-23,19008.0,4849.0,1149,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,8300,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Action,Hack and Slash,Adventure,RPG,Open World,Singleplayer,Third Person,Fantasy,Puzzle,Story Rich,Great Soundtrack,Action RPG,Dark Fantasy,Parkour,Loot,Spectacle fighter,Gore,Controller,Multiplayer,Metroidvania",2018-01-30,2015-11-05,5099.0,1719.0,817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,6800,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Action,FPS,Adventure,Shooter,Cyberpunk,Robots,Singleplayer,Sci-fi,Nudity,First-Person,Horror",2017-09-23,2016-06-03,718.0,159.0,477,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,10000,"Indie,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer","Strategy,Turn-Based Strategy,Indie,Grand Strategy,Fantasy,Multiplayer,Moddable,Turn-Based,Difficult,Singleplayer,God Game,4X,Addictive,RPG,Masterpiece,Mythology,Sandbox",2018-03-05,2013-12-05,915.0,102.0,1551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
